name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,4QtiVmuA88tPQiCOHZuQ5b,2018-02-16,75,201526,0.792,0.165,0.895,0.0,0.0501,0.794,-3.112,0.0589,94.968,1,4,energetic
I'm Not Alright - EDX's Dubai Skyline Remix,I'm Not Alright (EDX's Dubai Skyline Remix),Loud Luxury,2JwDIfR2aAYnUZkZTQO9DN,2019-09-13,29,167548,0.769,0.0382,0.879,1.78e-05,0.0848,0.521,-4.336,0.0704,124.032,1,4,energetic
Paradise,Staying at Tamara's,George Ezra,38zwkK6TtTjIW9tpYBfZ3D,2018-03-23,70,222044,0.642,0.209,0.881,0.0,0.21,0.913,-3.537,0.0393,138.03,11,4,energetic
Detour,Detour,Balter Youth,5m2kQC6lwkW8H7le1w6qaV,2018-12-23,3,284966,0.387,0.252,0.491,0.0151,0.0978,0.211,-9.969,0.097,124.961,6,4,energetic
Chihuahua,Exitos Retro Del Verano (Dos),Various Artists,0izEN6BQB1aqbA782xsz5F,2019-08-05,7,180253,0.638,0.186,0.759,0.0,0.0645,0.969,-6.433,0.223,180.064,11,4,energetic
Say Hey (I Love You),All Rebel Rockers,Michael Franti & Spearhead,0nnxf8p851ZR49KFnGWVsB,2008-01-01,0,235760,0.738,0.038,0.983,5.93e-06,0.183,0.957,-4.374,0.0855,92.998,5,4,energetic
Make It Last,Make It Last,Crash Adams,4y24j2rdlHsKCJH0n8tfp0,2019-08-16,18,204120,0.644,0.0162,0.893,1.14e-05,0.285,0.622,-4.802,0.0511,125.098,9,4,energetic
Tieduprightnow,Tieduprightnow,Parcels,66tkDkPsznE5zIHNt4QkXB,2018-04-27,68,249956,0.863,0.291,0.533,0.00126,0.0794,0.738,-7.986,0.0484,102.025,5,4,energetic
Lightenup,Parcels,Parcels,1qtiESAzfGMw3YqJvI97ki,2018-10-12,60,237227,0.857,0.015,0.658,0.266,0.105,0.703,-9.8,0.0388,122.969,0,4,energetic
Sunday Morning,Strictly Roots,Morgan Heritage,3gonK3rQEsWNMyETqnOyxl,2015-06-08,0,236880,0.83,0.114,0.834,0.0,0.243,0.714,-3.574,0.0316,117.998,8,4,energetic
This Is Real (ft. Ella Henderson),Snacks (Supersize),Jax Jones,1pRShUtGOG6ZP5fsnw9G4h,2019-09-06,63,199160,0.684,0.0259,0.819,0.0775,0.0985,0.607,-5.072,0.0413,122.008,6,4,energetic
I'm A Believer,Smash Mouth,Smash Mouth,0C9jZPUv4SuaXkuEQw6L40,2001-01-01,68,185306,0.549,0.0178,0.981,1.8e-06,0.438,0.873,-3.558,0.059,82.331,11,4,energetic
"Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)","Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)",RedOne,1TPUbLdzpfgF7wrPEXIAAB,2016-05-20,59,207719,0.69,0.247,0.702,0.0,0.262,0.611,-6.103,0.0901,92.996,11,4,energetic
Beautiful,Freedom (Int'l Version 2),Akon,1N2MFc45Q6xqDdgk6BoeCm,2008,45,312986,0.742,0.123,0.948,0.0,0.112,0.615,-4.445,0.0894,130.022,0,4,energetic
IDGAF,Summer Anthems,Common Kings,7JWhY8NNacYumQkkxmrL0B,2013-08-13,38,166613,0.659,0.0828,0.509,0.0,0.0883,0.814,-9.973,0.302,170.018,11,4,energetic
Ooh!,Ooh!,Crash Adams,0RSMUFZTBLzLFmD05c11zY,2020-01-17,25,119342,0.799,0.0125,0.776,0.0,0.312,0.867,-7.474,0.0513,114.034,0,4,energetic
Sweat (A La La La La Long),Bad To The Bone,Inner Circle,7kTvXtMERxvwCGcWv68ssH,1992-03-05,0,226546,0.787,0.0166,0.79,0.0,0.18,0.948,-6.649,0.21,173.032,0,4,energetic
This Life,Father of the Bride,Vampire Weekend,4IA82QQCoPtGN9xDHflcZA,2019-05-03,49,268600,0.62,0.229,0.712,3.42e-06,0.056,0.83,-6.434,0.1,170.234,9,4,energetic
Rover (feat. DTG) - Joel Corry Remix,Rover (feat. DTG) [Joel Corry Remix],S1mba,0AOxRuT8DONTdVAs4JRrVY,2020-05-29,59,187379,0.719,0.113,0.845,0.0311,0.18,0.806,-5.368,0.051,125.024,11,4,energetic
Out Of Control,Out Of Control,Gloria Tells,5wLGfiunY1hPV6acUzJVYk,2018-10-12,45,184463,0.717,0.0231,0.661,0.0,0.151,0.744,-4.206,0.0273,128.031,7,4,energetic
Take You Dancing,Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,2020-07-22,80,190306,0.789,0.0332,0.711,0.0,0.0876,0.753,-4.248,0.041,112.985,2,4,energetic
Love Generation,Western Dream,Bob Sinclar,1qKjiKcM5S5dC0zFXeqxyq,2006,58,532840,0.72,0.18,0.8,0.000312,0.115,0.519,-5.045,0.0819,128.098,1,4,energetic
Walk Of Life,Brothers In Arms,Dire Straits,3Ud6fFep5ZlXzRWw6Sm8no,1985-05-13,5,249960,0.462,0.405,0.918,0.00033,0.126,0.802,-8.507,0.0959,172.427,4,4,energetic
Baby I'm Yours,By Your Side,Breakbot,0tZkVZ9DeAa0MNK2gY5NtV,2012-09-17,69,215506,0.829,0.726,0.792,5.83e-06,0.122,0.758,-3.755,0.0668,118.05,2,4,energetic
Is It True,More Than Friends,Peachy Pavement,1GtMjypdD4EedJqmiV0gWY,2019-03-29,27,228449,0.77,0.0381,0.752,1.17e-05,0.148,0.716,-5.086,0.0495,114.984,9,4,energetic
Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Cast of Mamma Mia! The Movie,4xKrIde28J8lByUhRkwEQf,2008-01-01,0,181306,0.74,0.0259,0.899,5.92e-06,0.0373,0.965,-4.461,0.0321,133.922,9,4,energetic
World Hold on (Children of the Sky) [Radio Edit],World Hold on (Children of the Sky) [Radio Edit],Bob Sinclar,1c0zagykmGPDYuxJeDqZhJ,2006-06-06,68,204230,0.738,0.074,0.932,0.000121,0.0623,0.624,-1.898,0.0959,126.994,8,4,energetic
Rock This Party - Everybody Dance Now,Rock This Party (Everybody Dance Now),Bob Sinclar,0Qn0i8df7Q76ej3RAXAtI2,2006-08-22,69,245466,0.893,0.0714,0.823,0.0,0.0509,0.902,-3.708,0.122,128.009,5,4,energetic
You & I,Cave Rave,Crystal Fighters,1GygPCIcsfPWPECL78EjRG,2013-05-27,47,210159,0.574,0.056,0.687,2.15e-06,0.0836,0.406,-7.399,0.04,139.844,0,4,energetic
I Was Born To Love You - 2011 Remaster,Made In Heaven (Deluxe Edition 2011 Remaster),Queen,7DtdhIJlSSOaAFNk4JdXCb,1995-11-06,61,289813,0.449,0.0833,0.908,0.0,0.0971,0.495,-6.131,0.0853,139.083,8,4,energetic
Town Called Malice,The Gift,The Jam,0gdmDP6xy3ZV7JNoHWAN9k,1982-03-12,71,173320,0.542,0.00228,0.91,0.00524,0.0686,0.775,-8.924,0.0873,101.774,7,4,energetic
"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",Dirty Dancing (Original Motion Picture Soundtrack),Various Artists,6W7ztLBiRzBN46ZaPAcQ0F,1987-09-24,68,290333,0.697,0.0404,0.669,0.00897,0.0654,0.486,-12.723,0.0406,108.506,6,4,energetic
Summer Jam 2003 - Remix,"Remix Hits, Vol.1",Various Artists,6eQQLxpKeoNqwT90zSD4Em,2003-07-25,62,229880,0.784,0.21,0.804,0.000359,0.101,0.817,-8.024,0.112,130.03,9,4,energetic
"Hey Baby (Uh, Ah)",Música de Verbena,Orquesta Poncela,1fx6P9hxN7kxcCw7wzfGFd,2014-07-08,47,200000,0.586,0.0518,0.892,0.0,0.0688,0.599,-8.547,0.0732,135.01,10,4,energetic
One More Time,Discovery,Daft Punk,0DiWol3AO6WpXZgp0goxAV,2001-03-12,77,320357,0.613,0.0194,0.697,0.0,0.332,0.476,-8.618,0.133,122.746,2,4,energetic
King,Communion (Deluxe),Years & Years,3AeicLnm55RqcXGBKYQolM,2015-07-10,71,215360,0.56,0.0594,0.857,0.0,0.381,0.432,-4.145,0.0384,119.975,4,4,energetic
The Best,All The Best,Tina Turner,4OeFQtRyT7vsLnRTv7t8YT,2004-11-01,62,330253,0.651,0.103,0.87,0.00815,0.0979,0.729,-5.149,0.0318,103.857,0,4,energetic
The Shoop Shoop Song (It's In His Kiss),Love Hurts,Cher,5oV1YjM2rtyZ55txHHsFUu,1991-06-11,68,170000,0.678,0.467,0.61,0.0,0.397,0.919,-10.509,0.0306,117.04,0,4,energetic
Samba De Janeiro - Radio Edit,Samba De Janeiro (The Original & The Original Remixes),Bellini,2OFNudaD0TiwN4PAjLudtm,2014-01-01,63,168447,0.624,0.0103,0.976,0.00447,0.314,0.939,-3.775,0.0601,132.927,2,4,energetic
Os Filhos do Dragão,Os Filhos do Dragão,Os Campeões,7IUkjZKx3p3BoKpJ4IX8Iy,2015-10-06,34,203880,0.58,0.12,0.833,0.0,0.168,0.806,-6.581,0.0331,139.962,0,4,energetic
Cómo Te Atreves,Sobre El Amor Y Sus Efectos Secundarios,Morat,7M6CFruBrM5x7u0lTMtm6r,2016-06-17,75,240560,0.617,0.0705,0.888,0.0,0.162,0.771,-4.567,0.0402,130.97,4,4,energetic
Besos En Guerra,Balas Perdidas,Morat,1mlGScrDQqHqmhdIqE8MmA,2018-10-25,78,231532,0.69,0.126,0.973,0.0,0.101,0.772,-3.588,0.0492,143.957,2,4,energetic
Mon Amour - Remix,Mon Amour (Remix),zzoilo,5TMLavqGRKNxgzMBrVpC9R,2021-08-18,86,179940,0.748,0.122,0.761,6.56e-06,0.0984,0.362,-6.621,0.102,116.041,2,4,energetic
Toothbrush,DNCE,DNCE,0CNjoQozZP0mB9rKVdrKGx,2016-11-18,0,231813,0.557,0.12,0.791,0.0,0.397,0.85,-5.771,0.138,104.908,7,4,energetic
A Hard Day's Night,A Hard Day's Night,The Boy from the South,4sH4xTC3M4HAnFrdk5xqFO,2021-10-22,28,140348,0.74,0.222,0.555,0.000393,0.0573,0.543,-8.466,0.137,93.037,1,4,energetic
Little Room,Little Room,The Boy from the South,6WSmbloCRYkpkZUKA6jEOu,2021-05-21,39,204911,0.619,0.632,0.651,0.0151,0.0857,0.543,-6.668,0.0486,91.91,0,4,energetic
Too Hot to Touch,Too Hot to Touch,Crash Adams,0DfbBAjNwDpdB4Hiuqe4FD,2020-05-22,36,172741,0.678,0.0267,0.722,3.62e-06,0.0682,0.761,-6.206,0.058,124.012,10,4,energetic
Felicidade,Músicas Para Churrasco (Vol. 2),Seu Jorge,2O3weNI8jVcj3t9T7ydgTq,2015-03-31,60,267413,0.558,0.375,0.812,0.0,0.23,0.78,-6.441,0.0406,113.804,9,4,energetic
Tá Escrito,Ao Vivo No Morro,Grupo Revelação,0rOQyLZJ9oASgtdoDZgrmK,2009-10-01,63,233386,0.579,0.4,0.913,0.0,0.37,0.942,-5.866,0.0639,117.129,5,4,energetic
Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Global Warming,Pitbull,0fjRYHFz9ealui1lfnN8it,2012-11-16,59,196440,0.464,0.0597,0.842,0.0,0.037,0.957,-3.64,0.269,89.759,10,3,energetic
no tears left to cry,Sweetener,Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,79,205920,0.699,0.04,0.713,3.11e-06,0.294,0.354,-5.507,0.0594,121.993,9,4,energetic
Sweet but Psycho,Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,2018-08-17,8,187436,0.719,0.0691,0.704,0.0,0.166,0.628,-4.724,0.0476,133.002,1,4,energetic
Say So,Hot Pink,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,2019-11-07,81,237893,0.787,0.264,0.673,3.35e-06,0.0904,0.779,-4.583,0.159,110.962,11,4,energetic
Misery,Hands All Over (Deluxe),Maroon 5,6KBYk8OFtod7brGuZ3Y67q,2010,65,216200,0.704,0.000315,0.81,0.0,0.216,0.726,-4.874,0.0425,102.98,4,4,energetic
Juicy,Hot Pink,Doja Cat,7f5trao56t7sB7f14QDTmp,2019-11-07,75,203093,0.785,0.102,0.652,0.0,0.0697,0.484,-2.607,0.0668,170.024,0,4,energetic
Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,2019-10-17,80,209438,0.824,0.692,0.588,0.000104,0.149,0.513,-6.4,0.0924,98.027,6,4,energetic
Stay,Stay,Zedd,6uBhi9gBXWjanegOb2Phh0,2017-02-23,77,210090,0.69,0.253,0.622,0.0,0.116,0.544,-5.025,0.0622,102.04,5,4,energetic
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,2018-05-10,74,207904,0.601,0.0945,0.724,1.68e-06,0.12,0.508,-4.856,0.0486,102.061,6,4,energetic
Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,7y9iMe8SOB6z3NoHE2OfXl,2017-06-02,74,181279,0.675,0.0604,0.751,0.0,0.0893,0.612,-3.539,0.0296,118.384,0,4,energetic
Without Me,Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,2018-10-04,79,201660,0.752,0.297,0.488,9.11e-06,0.0936,0.533,-7.05,0.0705,136.041,6,4,energetic
IDGAF,Dua Lipa (Deluxe),Dua Lipa,76cy1WJvNGJTj78UqeA5zr,2017-06-02,80,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4,energetic
Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,0prNGof3XqfTvNDxHonvdK,2015-11-13,45,230226,0.573,0.0285,0.739,0.0,0.111,0.451,-5.74,0.129,97.085,0,4,energetic
breathin,Sweetener,Ariana Grande,4OafepJy2teCjYJbvFE60J,2018-08-17,73,198160,0.568,0.0211,0.656,1.37e-05,0.213,0.364,-5.413,0.0433,100.049,8,4,energetic
Happier,Happier,Marshmello,2dpaYNEQHiRxtZbfNsse99,2018-08-17,84,214289,0.687,0.191,0.792,0.0,0.167,0.671,-2.749,0.0452,100.015,5,4,energetic
Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit,72gv4zhNvRVdQA0eOenCal,2018-11-30,77,212733,0.715,0.239,0.605,1.41e-05,0.189,0.454,-5.128,0.0428,122.956,0,4,energetic
Cheap Thrills,Pitch Perfect 3 (Original Motion Picture Soundtrack),Various Artists,5KM3PHkYS0H4RKVI0zBShC,2017-12-15,64,220026,0.662,0.429,0.636,0.0,0.0945,0.869,-4.754,0.0427,89.979,6,4,energetic
Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,3avYqdwHKEq8beXbeWCKqJ,2010-01-01,74,230733,0.652,0.00125,0.812,3.01e-05,0.667,0.72,-3.797,0.0409,126.023,3,4,energetic
Be Happy,Be Happy,Dixie,1KVQBPyORdhfITlixROtvC,2020-06-26,59,198965,0.722,0.208,0.658,0.0,0.249,0.592,-4.94,0.119,87.004,0,4,energetic
Tell Me You Love Me,Tell Me You Love Me (Deluxe),Demi Lovato,1MKZaAEx8RrzoQjHhVuvgs,2017-09-29,0,236986,0.538,0.0273,0.6,0.0,0.147,0.26,-5.463,0.0489,81.888,6,4,energetic
Never Be the Same,Camila,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,2018-01-12,75,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4,energetic
8TEEN,American Teen,Khalid,5bgwqaRSS3M8WHWruHgSL5,2017-04-27,78,228600,0.83,0.225,0.585,0.00209,0.0576,0.642,-5.802,0.0366,105.03,1,4,energetic
Shape of You - Rock,Shape of You (Rock),Our Last Night,7hH4dSp71EOv3XS57e8CYu,2017-04-17,50,241000,0.554,0.000142,0.959,0.000504,0.286,0.349,-4.786,0.0403,96.005,1,4,energetic
Cheap Thrills,This Is Acting (Deluxe Version),Sia,3S4px9f4lceWdKf0gWciFu,2016-10-21,71,211666,0.628,0.0472,0.698,0.00143,0.0907,0.732,-5.608,0.105,89.976,6,4,energetic
The Greatest,This Is Acting (Deluxe Version),Sia,6bLopGnirdrilrpdVB6Um1,2016-10-21,69,210920,0.639,0.0174,0.785,0.00107,0.0512,0.686,-6.167,0.174,191.95,10,4,energetic
Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,ZAYN,3e7sxremeOE3wTySiOhGiP,2018-12-14,78,239000,0.259,0.102,0.437,1.32e-06,0.106,0.0951,-6.589,0.0386,180.042,11,4,energetic
NUNU NANA,NUNA,Jessi,4Bmk7JYOquhWmSMMW4WebM,2020-07-30,0,195836,0.743,0.0198,0.689,0.0,0.708,0.504,-2.846,0.0289,104.936,7,4,energetic
How You Like That,THE ALBUM,BLACKPINK,4SFknyjLcyTLJFPKD2m96o,2020-10-02,77,182956,0.812,0.0465,0.761,0.000135,0.0601,0.344,-5.222,0.0812,130.032,11,4,energetic
WANNABE,It'z Me,ITZY,6tCssnvTUREcperDOUTqvA,2020-03-09,29,191242,0.809,0.00795,0.911,0.000179,0.181,0.64,-4.41,0.0617,122.035,6,4,energetic
Psycho,‘The ReVe Festival’ Finale,Red Velvet,3CYH422oy1cZNoo0GTG1TK,2019-12-23,76,210560,0.664,0.193,0.666,0.0,0.0854,0.405,-2.203,0.0446,139.987,8,4,energetic
Feel Special,Feel Special,TWICE,2HtcPHFdo7eu4Ilbvb0BVI,2019-09-23,1,206866,0.709,0.0296,0.959,0.00188,0.107,0.644,-1.339,0.0603,128.983,1,4,energetic
Kick It,NCT #127 Neo Zone - The 2nd Album,NCT 127,1ayaOin9hxCtyhg4UsBTpg,2020-03-06,63,233013,0.681,0.0306,0.847,0.0,0.0808,0.507,-2.462,0.0869,167.031,7,4,energetic
FANCY,FANCY YOU,TWICE,0W5hTAWn8Tq0Qfhg1XP3YW,2019-04-22,1,213880,0.697,0.0122,0.874,0.0,0.627,0.775,-2.15,0.045,132.022,5,4,energetic
ON,MAP OF THE SOUL : 7,BTS,2QyuXBcV1LJ2rq01KhreMF,2020-02-21,12,246380,0.583,0.118,0.817,0.0,0.338,0.438,-5.146,0.0987,105.936,9,4,energetic
Obsession,OBSESSION,EXO,7fK0csBoqbcgUuWGV0cpoD,2019-11-27,63,203520,0.704,0.0024,0.729,0.0,0.218,0.71,-3.851,0.0624,129.992,7,4,energetic
Trouble,OBSESSION,EXO,5vZU1sYp7e1osTKWIMtof5,2019-11-27,48,197226,0.572,0.321,0.8,0.0,0.511,0.767,-4.421,0.137,76.022,7,4,energetic
Outro : Ego,MAP OF THE SOUL : 7,BTS,3r9FFjLrAIQjoR8pSHVPC9,2020-02-21,7,196198,0.808,0.0121,0.903,0.000233,0.0993,0.473,-3.106,0.0958,116.988,0,4,energetic
New Rules,The Dream Chapter: MAGIC,TOMORROW X TOGETHER,6DAPX3IK33jiOHUzIWbYn6,2019-10-21,0,174106,0.762,0.0149,0.792,2.53e-06,0.312,0.385,-5.265,0.102,120.013,2,4,energetic
WONDERLAND,TREASURE EP.FIN: All To Action,ATEEZ,6k67RdkVjTZj79c1cRz7IQ,2019-10-08,67,199013,0.572,0.0503,0.964,0.0,0.372,0.519,-1.949,0.123,129.979,4,4,energetic
BOOM,We Boom - The 3rd Mini Album,NCT DREAM,6rcn967QN5JtkPOBDwYIuT,2019-07-26,67,195080,0.914,0.131,0.516,0.0,0.0441,0.702,-4.178,0.0918,119.969,5,4,energetic
IDOL,Love Yourself 結 'Answer',BTS,2AIWoHr9DF6y4KALCBKWQS,2018-08-24,12,222732,0.734,0.00481,0.855,0.0,0.123,0.422,-3.211,0.118,126.035,9,4,energetic
DUN DUN,reminiscence,EVERGLOW,3CyCjgTHFzqucmECajq8QA,2020-02-03,1,192280,0.692,0.0457,0.881,4.26e-06,0.146,0.433,-2.563,0.0461,103.055,11,4,energetic
MIC Drop,Love Yourself 承 'Her',BTS,2SYa5Lx1uoCvyDIW4oee9b,2017-09-18,4,238193,0.667,0.00912,0.889,0.0,0.0816,0.541,-4.851,0.0918,169.959,6,4,energetic
Ice Cream (with Selena Gomez),THE ALBUM,BLACKPINK,4JUPEh2DVSXFGExu4Uxevz,2020-10-02,68,177813,0.79,0.0317,0.701,8.06e-05,0.0311,0.91,-4.81,0.365,159.972,9,4,energetic
Lovesick Girls,THE ALBUM,BLACKPINK,4Ws314Ylb27BVsvlZOy30C,2020-10-02,73,194765,0.654,0.00559,0.707,0.0,0.0873,0.448,-5.661,0.0664,127.97,6,4,energetic
Blue Hour,minisode1 : Blue Hour,TOMORROW X TOGETHER,3ObPkJQAgjAhTwYvDhPrAW,2020-10-26,73,209105,0.71,0.00962,0.82,0.0,0.0871,0.746,-4.362,0.0836,112.005,3,4,energetic
Make A Wish (Birthday Song),NCT RESONANCE Pt. 1 - The 2nd Album,NCT,6FdShjf7nA2cqEnpv1tIia,2020-10-12,57,229400,0.732,0.0632,0.795,0.0,0.0569,0.693,-2.263,0.1,100.954,8,4,energetic
Jopping,SuperM - The 1st Mini Album,SuperM,5WrEilrRI5cIW0DxMvQYPZ,2019-10-04,64,251293,0.74,0.0139,0.835,0.0,0.857,0.535,-3.425,0.0839,123.024,10,4,energetic
DDU-DU DDU-DU,SQUARE UP,BLACKPINK,2aI2k39nfa3KFsa4JclQzw,2018-06-15,1,209355,0.671,0.0313,0.859,0.0,0.267,0.39,-3.922,0.0833,139.931,4,4,energetic
Mmmh,KAI - The 1st Mini Album,KAI,5dntGTbUtmUO239wQ0k3yM,2020-11-30,72,192346,0.659,0.202,0.718,1.01e-06,0.2,0.297,-5.607,0.0507,136.96,7,4,energetic
ALL IN,ALL IN,Stray Kids,1bIbXKrXRxfNh1l9a9lN2Q,2020-10-20,59,187186,0.74,0.0392,0.834,0.0,0.0568,0.775,-5.751,0.293,139.961,0,4,energetic
Black Mamba,Black Mamba,aespa,1t2qYCAjUAoGfeFeoBlK51,2020-11-17,75,174933,0.52,0.0618,0.915,0.000946,0.0856,0.5,-2.862,0.103,90.069,2,4,energetic
ICY,IT'z ICY,ITZY,7zFBtYAVURF3bUVqEQ6UUu,2019-07-29,20,191142,0.801,0.0324,0.904,3.1e-05,0.182,0.814,-2.819,0.0834,124.979,2,4,energetic
달라달라 (DALLA DALLA),IT'z Different,ITZY,0GU5GuJQQEnnREO2FxnVPT,2019-02-12,21,199873,0.79,0.00116,0.853,4.23e-05,0.329,0.713,-4.564,0.0665,124.998,11,4,energetic
CROWN,The Dream Chapter: STAR,TOMORROW X TOGETHER,32h6yQGn4oAhZ0HRsTMX26,2019-03-04,0,230706,0.622,0.0505,0.8,0.0,0.0619,0.58,-5.819,0.0425,110.977,5,4,energetic
Not Shy,Not Shy,ITZY,4ecVWqbtW6phQGpZMAyqIU,2020-08-17,26,177728,0.776,0.155,0.911,2.59e-06,0.268,0.56,-3.08,0.131,101.027,2,4,energetic
I CAN'T STOP ME,Eyes Wide Open,TWICE,37ZtpRBkHcaq6hHy0X98zn,2020-10-26,76,205493,0.657,0.121,0.88,0.0,0.463,0.769,-3.672,0.102,150.084,10,4,energetic
I'm Not Cool,I’m Not Cool,HyunA,7xTOqnsOV6qHBPWoCWpzGM,2021-01-28,0,174173,0.883,0.0161,0.845,0.00157,0.29,0.656,-2.069,0.0585,116.004,11,4,energetic
After School,We play,Weeekly,52CBUrIdyf8tbZaUY9iawE,2021-03-17,74,205373,0.634,0.00719,0.928,2.55e-06,0.0626,0.738,-1.609,0.0514,164.007,1,4,energetic
Pretty Savage,THE ALBUM,BLACKPINK,1XnpzbOGptRwfJhZgLbmSr,2020-10-02,73,201122,0.701,0.00886,0.556,0.000122,0.106,0.333,-7.42,0.0414,152.045,9,4,energetic
What Type of X,What Type of X,Jessi,0LweQRsfJ3pRAJJFy6DrR1,2021-03-17,63,198173,0.776,0.0075,0.692,0.0,0.0588,0.543,-3.834,0.0555,95.972,2,4,energetic
BIRTHDAY,BIRTHDAY,JEON SOMI,5XcM0eD1lsWZibqJ9AUTFq,2019-06-13,60,185796,0.687,0.0163,0.844,9.92e-06,0.0372,0.596,-4.242,0.109,180.055,7,4,energetic
In the morning,GUESS WHO,ITZY,2QdH0rKlV3d9Y6lWzcnlBH,2021-04-30,28,172358,0.847,0.0825,0.814,0.000507,0.0948,0.711,-4.668,0.152,140.057,11,4,energetic
ASAP,STAYDOM,STAYC,5BXr7hYZQOeRttkeWYTq5S,2021-04-08,71,194080,0.764,0.102,0.802,0.0,0.189,0.323,-4.217,0.0351,132.02,0,4,energetic
Russian Roulette,#Cookie Jar,Red Velvet,7puC9LjNg0ItpjTz28yeaY,2018-07-04,53,211213,0.706,0.00909,0.902,0.00137,0.17,0.964,-2.543,0.0352,130.024,7,4,energetic
BOOMBAYAH,SQUARE ONE,BLACKPINK,13MF2TYuyfITClL1R2ei6e,2016-08-08,76,240793,0.661,0.00268,0.836,0.0,0.497,0.396,-3.164,0.059,124.952,5,4,energetic
FUN!,FUN FACTORY,fromis_9,3bD1rBz24Pnu6tjXf4wJxH,2019-06-04,59,183413,0.694,0.0377,0.931,0.0,0.0624,0.807,-2.001,0.0722,124.008,8,4,energetic
Alcohol-Free,Taste of Love,TWICE,4a2JRHiiL44Wvw6XBIgFg0,2021-06-11,38,210573,0.688,0.0474,0.909,1.35e-06,0.0674,0.702,-1.992,0.0624,97.097,8,4,energetic
FEVER,BORDER : CARNIVAL,ENHYPEN,0UzymivvUH5s8z4PeWZJaK,2021-04-26,78,172106,0.6,0.0642,0.713,0.0,0.142,0.471,-5.079,0.0592,72.999,6,4,energetic
Flat On the Floor,Carnival Ride,Carrie Underwood,30RO5v4ZymN0KrmSIu9aRC,2007-10-23,37,199093,0.415,0.204,0.946,0.0,0.213,0.434,-3.144,0.0927,176.158,2,4,energetic
DONE.,Done.,The Band Perry,7M7crvWDpVgW4ZkFtw1YlC,2013-01-01,31,205626,0.653,0.307,0.882,0.0,0.0545,0.783,-3.012,0.0381,100.047,6,4,energetic
Songs Like This,Play On,Carrie Underwood,0AqE1fmcWjKjrYNcTphhEM,2009,40,157360,0.324,0.0172,0.801,0.0,0.317,0.472,-2.973,0.0796,184.716,6,4,energetic
Mama's Broken Heart,Four The Record,Miranda Lambert,2mXsZsJBThTaJXbNcg5QD4,2011-11-01,69,177773,0.768,0.278,0.809,0.0,0.139,0.748,-4.204,0.0616,111.989,4,4,energetic
The Champion,The Champion,Carrie Underwood,0stPNUkU1LZnvxIcfrKnEZ,2018-01-12,59,223998,0.663,0.0821,0.875,0.0,0.124,0.51,-3.301,0.183,91.056,6,4,energetic
Cry Pretty,Cry Pretty,Carrie Underwood,47gqRMoIkFm7Rac86xZVh7,2018-04-11,44,246466,0.351,0.00495,0.736,0.0,0.109,0.237,-3.318,0.0459,140.299,6,3,energetic
Undo It,Play On,Carrie Underwood,1Fo2N5iXRi37maMboaig7O,2009,60,177253,0.476,0.11,0.84,0.0,0.046,0.648,-2.259,0.058,156.254,2,4,energetic
Kerosene,Kerosene,Miranda Lambert,2yhhcHTfvLC0HzSajGYL0h,2005,62,185800,0.628,0.00687,0.92,5.34e-05,0.337,0.808,-3.252,0.0287,126.998,7,4,energetic
Cowboy Casanova,Play On,Carrie Underwood,6OqdF0vHI9xkqswI7EK0cD,2009,63,236786,0.597,0.0328,0.82,0.0,0.119,0.576,-2.529,0.0582,119.969,5,4,energetic
Two Black Cadillacs,Blown Away,Carrie Underwood,5mFYtqhN4T2D9IPSaZnVDw,2012-05-01,58,297946,0.555,0.0223,0.854,3.95e-06,0.0672,0.448,-4.468,0.0609,119.991,5,4,energetic
